id,income,location
29287,192500.0,POINT (-82.89083601725288 40.11932964671502)
29288,197500.0,POINT (-82.88646203479695 40.130384135016214)
29289,2500.0,POINT (-82.88663612019161 39.96996582874201)
29290,2500.0,POINT (-82.89236230896184 39.95901678583737)
29291,2500.0,POINT (-82.88728731834772 39.96312705072416)
29292,2500.0,POINT (-82.8912394118564 39.96898932697779)
29293,7500.0,POINT (-82.88682870047329 39.97334606244006)
29294,7500.0,POINT (-82.88787487910938 39.96343716572385)
29295,7500.0,POINT (-82.89042543449725 39.9654349417397)
29296,7500.0,POINT (-82.8881851355365 39.97460519398958)
29297,7500.0,POINT (-82.88537915772743 39.97162298535186)
29298,12500.0,POINT (-82.89293099523331 39.96161622262118)
29299,12500.0,POINT (-82.88749208762304 39.9616528646169)
29300,12500.0,POINT (-82.89339051015821 39.97063549710128)
29301,12500.0,POINT (-82.88582138807801 39.96847116523136)
29302,12500.0,POINT (-82.88927336014522 39.96193358548193)
29303,12500.0,POINT (-82.8875154249675 39.970359170317366)
29304,17500.0,POINT (-82.88967891606909 39.963550871870744)
29305,17500.0,POINT (-82.88785611883561 39.969338182463936)
29306,17500.0,POINT (-82.89387956798139 39.970854196168936)
29307,17500.0,POINT (-82.89613471808988 39.96479845031798)
29308,17500.0,POINT (-82.88511977371164 39.97231511919213)
29309,17500.0,POINT (-82.89375266056342 39.96413331343853)
29310,17500.0,POINT (-82.89397777996786 39.9681263945668)
29311,22500.0,POINT (-82.88951518293713 39.95811908798081)
29312,22500.0,POINT (-82.89089282469075 39.96546891152846)
29313,22500.0,POINT (-82.89448938766621 39.96683510642122)
29314,22500.0,POINT (-82.89045672383757 39.97352964667237)
29315,22500.0,POINT (-82.89172174088776 39.955647868909764)
29316,22500.0,POINT (-82.89275473658239 39.95856179554488)
29317,22500.0,POINT (-82.89262331959543 39.959263682940005)
29318,22500.0,POINT (-82.89231282006905 39.96458862640061)
29319,27500.0,POINT (-82.89194207509455 39.9621255764654)
29320,27500.0,POINT (-82.8936451887104 39.97099738718971)
29321,27500.0,POINT (-82.88730428321954 39.96666780187965)
29322,27500.0,POINT (-82.88774129686105 39.95480264715651)
29323,27500.0,POINT (-82.89189720272861 39.97269923479448)
29324,27500.0,POINT (-82.88900048367726 39.95244480619504)
29325,27500.0,POINT (-82.89487342294395 39.96576743161231)
29326,27500.0,POINT (-82.89255757948447 39.96671388492535)
29327,27500.0,POINT (-82.89183851748993 39.959686285472955)
29328,32500.0,POINT (-82.8896202378039 39.96420286078553)
29329,32500.0,POINT (-82.88869365729177 39.96828977377955)
29330,32500.0,POINT (-82.8907726048929 39.959655131616714)
29331,32500.0,POINT (-82.89431452678363 39.96575951855649)
29332,32500.0,POINT (-82.88630636337645 39.96127360394736)
29333,32500.0,POINT (-82.88911937628299 39.95785727634852)
29334,32500.0,POINT (-82.89456183131193 39.96626409142169)
29335,32500.0,POINT (-82.89194635396275 39.953246955038885)
29336,32500.0,POINT (-82.89040171662836 39.95813772867311)
29337,32500.0,POINT (-82.8924415801289 39.9563456580555)
29338,37500.0,POINT (-82.89170634474615 39.95961882721092)
29339,37500.0,POINT (-82.89037773007192 39.96857960571438)
29340,37500.0,POINT (-82.88991333456865 39.96548161204862)
29341,37500.0,POINT (-82.89282208776294 39.96970613031886)
29342,37500.0,POINT (-82.8924328640687 39.96841889870685)
29343,37500.0,POINT (-82.88692884598134 39.96385342912623)
29344,37500.0,POINT (-82.8865828189074 39.95873512866519)
29345,37500.0,POINT (-82.89403992579112 39.95330994014086)
29346,37500.0,POINT (-82.88761996973057 39.96573823034855)
29347,37500.0,POINT (-82.88789794765411 39.953482292107445)
29348,37500.0,POINT (-82.88863064189997 39.97314121997184)
29349,42500.0,POINT (-82.89365545857972 39.97280554346574)
29350,42500.0,POINT (-82.88658926607908 39.960360095191426)
29351,42500.0,POINT (-82.88740507014877 39.95319223044287)
29352,42500.0,POINT (-82.89557187444169 39.96567948945378)
29353,42500.0,POINT (-82.89223379219142 39.95929752617744)
29354,42500.0,POINT (-82.89318959042016 39.97323170351674)
29355,42500.0,POINT (-82.89203091956962 39.9555243264866)
29356,42500.0,POINT (-82.88755750509445 39.95928092098319)
29357,42500.0,POINT (-82.88574561963748 39.96940223580031)
29358,42500.0,POINT (-82.89388804121336 39.95614265621469)
29359,42500.0,POINT (-82.88840208861157 39.96743852182346)
29360,47500.0,POINT (-82.89060254243579 39.971927252074565)
29361,47500.0,POINT (-82.89093868520806 39.96155225910229)
29362,47500.0,POINT (-82.89173879806472 39.96078241471307)
29363,47500.0,POINT (-82.89051403159947 39.95816482936185)
29364,47500.0,POINT (-82.88896503509699 39.95373002454289)
29365,47500.0,POINT (-82.88497071180372 39.97311023619144)
29366,47500.0,POINT (-82.88941753111065 39.958976849795334)
29367,47500.0,POINT (-82.88875713101712 39.97309028289705)
29368,47500.0,POINT (-82.8902511658304 39.95753988803874)
29369,47500.0,POINT (-82.89427050796505 39.95421676046787)
29370,47500.0,POINT (-82.8889631413971 39.96017749991283)
29371,47500.0,POINT (-82.8895546676249 39.971881470940346)
29372,52500.0,POINT (-82.89010167353184 39.954882210192736)
29373,52500.0,POINT (-82.88754726267669 39.95840038781037)
29374,52500.0,POINT (-82.88866101650373 39.952183562952634)
29375,52500.0,POINT (-82.89332930777212 39.97355796746941)
29376,52500.0,POINT (-82.88862891492761 39.962566486551)
29377,52500.0,POINT (-82.88628450120595 39.96810949866717)
29378,52500.0,POINT (-82.88666807364547 39.964941164945735)
29379,52500.0,POINT (-82.89237948879543 39.95283252923186)
29380,52500.0,POINT (-82.887711038425 39.953562549193066)
29381,52500.0,POINT (-82.89286207102599 39.96347110274203)
29382,52500.0,POINT (-82.88911686740798 39.97230233087035)
29383,52500.0,POINT (-82.88927773282026 39.953882175073154)
29384,57500.0,POINT (-82.88835532453898 39.9614519699224)
29385,57500.0,POINT (-82.89312966200224 39.96605528787084)
29386,57500.0,POINT (-82.89169567143364 39.972186229896124)
29387,57500.0,POINT (-82.88892355115485 39.97047415376882)
29388,57500.0,POINT (-82.88606280901655 39.970200049756365)
29389,57500.0,POINT (-82.88777720968434 39.97403554163177)
29390,57500.0,POINT (-82.88664500465697 39.96497770736672)
29391,57500.0,POINT (-82.89191029996537 39.95336197808813)
29392,57500.0,POINT (-82.89518056927854 39.964928579768504)
29393,57500.0,POINT (-82.8897491594456 39.972049303271255)
29394,57500.0,POINT (-82.8925692692235 39.9636824209056)
29395,62500.0,POINT (-82.89038831053314 39.96264418620471)
29396,62500.0,POINT (-82.89348169864513 39.953134053668336)
29397,62500.0,POINT (-82.88799036097879 39.97098566870442)
29398,62500.0,POINT (-82.88883233115604 39.95610590338077)
29399,62500.0,POINT (-82.88751464250655 39.96854370693553)
29400,62500.0,POINT (-82.89305285901762 39.96872617532351)
29401,62500.0,POINT (-82.88877719063214 39.96701096723502)
29402,62500.0,POINT (-82.88562384741947 39.9651910101382)
29403,62500.0,POINT (-82.8936069709227 39.97348083700797)
29404,62500.0,POINT (-82.89046090637069 39.97077475591071)
29405,62500.0,POINT (-82.89319232336227 39.972304944666284)
29406,67500.0,POINT (-82.88857021375821 39.957525435720456)
29407,67500.0,POINT (-82.89326612895621 39.9573005781446)
29408,67500.0,POINT (-82.88782026826607 39.96341313985542)
29409,67500.0,POINT (-82.88761576413638 39.952649032971514)
29410,67500.0,POINT (-82.89477895652726 39.96632464835429)
29411,67500.0,POINT (-82.88864519655826 39.96334833796935)
29412,67500.0,POINT (-82.89169269482144 39.96525354161004)
29413,67500.0,POINT (-82.88786616888419 39.95290661818857)
29414,67500.0,POINT (-82.88870238166406 39.96730233359109)
29415,67500.0,POINT (-82.88787014960974 39.96935932678672)
29416,72500.0,POINT (-82.89102069322952 39.95483694513537)
29417,72500.0,POINT (-82.89193090726364 39.9734933844054)
29418,72500.0,POINT (-82.88906919734343 39.97378890588539)
29419,72500.0,POINT (-82.89333725609475 39.96479077142608)
29420,72500.0,POINT (-82.89037000946641 39.96815610783395)
29421,72500.0,POINT (-82.89624362732894 39.96411566221485)
29422,72500.0,POINT (-82.8883144218055 39.9677004545719)
29423,72500.0,POINT (-82.88938074414575 39.953675943372744)
29424,72500.0,POINT (-82.88889126722646 39.958364653823395)
29425,77500.0,POINT (-82.89255576175049 39.96674221621857)
29426,77500.0,POINT (-82.88770716104348 39.97432111578492)
29427,77500.0,POINT (-82.89379605760733 39.95432084892405)
29428,77500.0,POINT (-82.88727725741 39.954740985434576)
29429,77500.0,POINT (-82.88887828447767 39.96024384177067)
29430,77500.0,POINT (-82.89037895035895 39.97422707471071)
29431,77500.0,POINT (-82.8917988327303 39.961684934131426)
29432,77500.0,POINT (-82.89218212199113 39.9666524737854)
29433,82500.0,POINT (-82.8864651709652 39.96494632766451)
29434,82500.0,POINT (-82.89499161401832 39.965576516964056)
29435,82500.0,POINT (-82.88579924520317 39.971412876153586)
29436,82500.0,POINT (-82.8888766859321 39.95270687276106)
29437,82500.0,POINT (-82.88987809248249 39.960924249373846)
29438,82500.0,POINT (-82.89217629060295 39.95255907135135)
29439,82500.0,POINT (-82.88820757415156 39.96644424663021)
29440,87500.0,POINT (-82.88608554698689 39.967917200123345)
29441,87500.0,POINT (-82.89357349969866 39.96451345748689)
29442,87500.0,POINT (-82.88980282910357 39.966545475222894)
29443,87500.0,POINT (-82.88613409331876 39.96805331875089)
29444,87500.0,POINT (-82.8862793433181 39.96567225943826)
29445,87500.0,POINT (-82.89383473875098 39.97375233260053)
29446,92500.0,POINT (-82.88624247993432 39.96649291952703)
29447,92500.0,POINT (-82.88693660194053 39.95909653138702)
29448,92500.0,POINT (-82.89186976341615 39.95256759177909)
29449,92500.0,POINT (-82.89095087431494 39.96689216605344)
29450,92500.0,POINT (-82.89319086616096 39.95452676540106)
29451,97500.0,POINT (-82.88768050831024 39.96486501659954)
29452,97500.0,POINT (-82.88842086196881 39.9668448821981)
29453,97500.0,POINT (-82.89018832712605 39.953118120512784)
29454,97500.0,POINT (-82.88608226505222 39.97459421750917)
29455,102500.0,POINT (-82.88534312061158 39.97488677722032)
29456,102500.0,POINT (-82.89239860888925 39.968799166254385)
29457,102500.0,POINT (-82.89009862247438 39.962601545009704)
29458,107500.0,POINT (-82.89186344737836 39.96295197892353)
29459,107500.0,POINT (-82.89004330272058 39.952267119965036)
29460,112500.0,POINT (-82.88856528898364 39.974513138342246)
29461,117500.0,POINT (-82.88582857847284 39.9706880670532)
29462,122500.0,POINT (-82.8861132340046 39.972120506739685)
29463,7500.0,POINT (-82.88231635386708 39.96759902237166)
29464,12500.0,POINT (-82.88337669370087 39.97345687604793)
29465,17500.0,POINT (-82.88228508060949 39.973194481171156)
29466,22500.0,POINT (-82.88200844543755 39.97164277670326)
29467,22500.0,POINT (-82.87974189122197 39.9727980730107)
29468,27500.0,POINT (-82.88009872824284 39.96505038264429)
29469,27500.0,POINT (-82.8831887096063 39.97507182532692)
29470,32500.0,POINT (-82.87665530775911 39.96598143760634)
29471,32500.0,POINT (-82.8775178687379 39.96802307129592)
29472,37500.0,POINT (-82.87948079357362 39.967384494193084)
29473,37500.0,POINT (-82.88185829508026 39.96728503859208)
29474,37500.0,POINT (-82.88142377631381 39.964932761975774)
29475,42500.0,POINT (-82.884318382012 39.96524982865726)
29476,42500.0,POINT (-82.87812909651356 39.97117056319146)
29477,42500.0,POINT (-82.88142043731726 39.96854300270766)
29478,47500.0,POINT (-82.88380053327329 39.972905962823546)
29479,47500.0,POINT (-82.8776601816886 39.968936831426646)
29480,47500.0,POINT (-82.8831632515876 39.97097150495758)
29481,52500.0,POINT (-82.8810151067813 39.970939672818005)
29482,52500.0,POINT (-82.87839063942279 39.96498556597583)
29483,52500.0,POINT (-82.87835195237618 39.968768424498215)
29484,52500.0,POINT (-82.87794276604426 39.96690329146481)
29485,57500.0,POINT (-82.8834385099812 39.974646654133274)
29486,57500.0,POINT (-82.88353382245687 39.970167968555444)
29487,57500.0,POINT (-82.88346649445315 39.96586793047279)
29488,57500.0,POINT (-82.8772593727672 39.972697516196035)
29489,62500.0,POINT (-82.88429289293367 39.96726494675272)
29490,62500.0,POINT (-82.877269538027 39.97263540610731)
29491,62500.0,POINT (-82.87801712746807 39.96806939319383)
29492,62500.0,POINT (-82.87983417511325 39.96925913177114)
29493,67500.0,POINT (-82.88370455430528 39.964952788433905)
29494,67500.0,POINT (-82.87559247809368 39.96943213798064)
29495,67500.0,POINT (-82.88280710730353 39.965700942679995)
29496,67500.0,POINT (-82.88103905988132 39.9686352893437)
29497,72500.0,POINT (-82.88350210151451 39.97150271126041)
29498,72500.0,POINT (-82.87947773352577 39.969350864116294)
29499,72500.0,POINT (-82.88182552620631 39.971108189420136)
29500,72500.0,POINT (-82.8828283254507 39.96639399223604)
29501,77500.0,POINT (-82.88318303750812 39.96830669394866)
29502,77500.0,POINT (-82.8767866652482 39.96728768184615)
29503,77500.0,POINT (-82.88053941444409 39.96803211772409)
29504,77500.0,POINT (-82.88277761787933 39.96756000092917)
29505,82500.0,POINT (-82.8797061144086 39.96631376216472)
29506,82500.0,POINT (-82.87927132610318 39.967853426390576)
29507,82500.0,POINT (-82.87579950800418 39.97018046339433)
29508,82500.0,POINT (-82.88212867517049 39.96722300415224)
29509,87500.0,POINT (-82.88119464183077 39.966776661454425)
29510,87500.0,POINT (-82.87997566930758 39.97294598320535)
29511,87500.0,POINT (-82.88381847559165 39.974965894221015)
29512,92500.0,POINT (-82.87983536743343 39.96551619810672)
29513,92500.0,POINT (-82.88148511641556 39.97368102888397)
29514,92500.0,POINT (-82.88244367401823 39.970350188342266)
29515,97500.0,POINT (-82.88002157323741 39.96969626930174)
29516,97500.0,POINT (-82.88070692009546 39.96474327282515)
29517,97500.0,POINT (-82.8793578215814 39.96618784812748)
29518,102500.0,POINT (-82.88038453899568 39.96858363440871)
29519,102500.0,POINT (-82.88360269028212 39.96475361228946)
29520,107500.0,POINT (-82.88359728781244 39.971172936269895)
29521,107500.0,POINT (-82.88492668799296 39.96755448335542)
29522,112500.0,POINT (-82.87987809553167 39.966909730361614)
29523,112500.0,POINT (-82.87939593938464 39.97215848892878)
29524,117500.0,POINT (-82.88376878691852 39.967232766445434)
29525,122500.0,POINT (-82.88126626637705 39.97130589726079)
29526,127500.0,POINT (-82.87587505726688 39.96963053723135)
29527,2500.0,POINT (-82.87931426920129 39.9550328851505)
29528,7500.0,POINT (-82.88457717464098 39.956528604891794)
29529,12500.0,POINT (-82.88151276530667 39.963200387638004)
29530,17500.0,POINT (-82.8810819305075 39.9632726209367)
29531,17500.0,POINT (-82.88138941117329 39.96063606581239)
29532,22500.0,POINT (-82.88157589078695 39.95303748130762)
29533,22500.0,POINT (-82.87920538816745 39.95191350827063)
29534,27500.0,POINT (-82.88580366028656 39.952995153314255)
29535,27500.0,POINT (-82.88434105874761 39.95871828165773)
29536,32500.0,POINT (-82.88123131555125 39.96312935069978)
29537,32500.0,POINT (-82.88626692137355 39.95623898249123)
29538,32500.0,POINT (-82.88663868827916 39.9532335862032)
29539,37500.0,POINT (-82.884930307163 39.95822227635347)
29540,37500.0,POINT (-82.88188188969862 39.9537920440374)
29541,37500.0,POINT (-82.88264705384354 39.96044750076834)
29542,42500.0,POINT (-82.8832619825495 39.953040101802365)
29543,42500.0,POINT (-82.87826717616133 39.95335421284193)
29544,42500.0,POINT (-82.87824380431765 39.9548234802025)
29545,42500.0,POINT (-82.8826240593641 39.96403205595865)
29546,47500.0,POINT (-82.88127075029189 39.9569458572837)
29547,47500.0,POINT (-82.87685939847245 39.961424151086874)
29548,47500.0,POINT (-82.88383672972334 39.9550737104536)
29549,47500.0,POINT (-82.88531012257454 39.959508379083466)
29550,52500.0,POINT (-82.8827814928798 39.95538083488408)
29551,52500.0,POINT (-82.87784228159357 39.96069975298374)
29552,52500.0,POINT (-82.88259933021433 39.96158958208527)
29553,52500.0,POINT (-82.87867160171909 39.952872708064575)
29554,57500.0,POINT (-82.88059257643988 39.95637083330631)
29555,57500.0,POINT (-82.8832051069326 39.952150366063314)
29556,57500.0,POINT (-82.88489868706645 39.95646212084211)
29557,57500.0,POINT (-82.88453190239008 39.96371331068376)
29558,62500.0,POINT (-82.88609976151228 39.95529810543839)
29559,62500.0,POINT (-82.87999180599998 39.95777480295963)
29560,62500.0,POINT (-82.8829350363095 39.962114405468675)
29561,62500.0,POINT (-82.88240952012977 39.95353654867469)
29562,67500.0,POINT (-82.87786718847818 39.96238747637828)
29563,67500.0,POINT (-82.87950974797334 39.95174812141355)
29564,67500.0,POINT (-82.87754222773786 39.96021509979557)
29565,67500.0,POINT (-82.88265392625365 39.964215606323705)
29566,72500.0,POINT (-82.88486365137409 39.95474747394335)
29567,72500.0,POINT (-82.88329222988028 39.95182739037272)
29568,72500.0,POINT (-82.88074438234597 39.96336258239756)
29569,72500.0,POINT (-82.87916308254971 39.955168508063835)
29570,77500.0,POINT (-82.87976463810368 39.95632902611298)
29571,77500.0,POINT (-82.88032711259515 39.96188888145695)
29572,77500.0,POINT (-82.88077210638595 39.96158404089641)
29573,77500.0,POINT (-82.87848795070168 39.96087727166256)
29574,82500.0,POINT (-82.87635699106973 39.96283664201797)
29575,82500.0,POINT (-82.87653467840525 39.959116859197486)
29576,82500.0,POINT (-82.88279341272921 39.96214900376192)
29577,87500.0,POINT (-82.8773433740587 39.95259898057707)
29578,87500.0,POINT (-82.8856377792648 39.95474624742078)
29579,87500.0,POINT (-82.88292088313835 39.96046207159148)
29580,92500.0,POINT (-82.87881181092568 39.95159485456302)
29581,92500.0,POINT (-82.88554754212454 39.96071888643196)
29582,92500.0,POINT (-82.87653932606955 39.96230248665287)
29583,97500.0,POINT (-82.88188050092174 39.960963680167296)
29584,97500.0,POINT (-82.88412427163004 39.96139248549497)
29585,102500.0,POINT (-82.88109771650038 39.95931568941471)
29586,102500.0,POINT (-82.8833402432649 39.95799667709409)
29587,107500.0,POINT (-82.88614317263982 39.95690331858358)
29588,112500.0,POINT (-82.88030774433987 39.964392438687064)
29589,117500.0,POINT (-82.88515320293612 39.95729014885845)
29590,2500.0,POINT (-83.08355002824541 39.95556941346127)
29591,2500.0,POINT (-83.0647576767766 39.96157142120597)
29592,2500.0,POINT (-83.05769599773303 39.96188275481641)
29593,2500.0,POINT (-83.0826410008846 39.954744066117726)
29594,7500.0,POINT (-83.06017495274239 39.95730394181961)
29595,7500.0,POINT (-83.05428528235106 39.96152138231978)
29596,7500.0,POINT (-83.08436739471034 39.95766070750317)
29597,7500.0,POINT (-83.08025192699498 39.95488156588826)
29598,7500.0,POINT (-83.05245150503225 39.956101213341924)
29599,12500.0,POINT (-83.06167407447869 39.9615698153656)
29600,12500.0,POINT (-83.05063308386765 39.95975640354188)
29601,12500.0,POINT (-83.07235162478325 39.955354011724324)
29602,12500.0,POINT (-83.07165542249219 39.960809697451985)
29603,12500.0,POINT (-83.06577770938439 39.95614451095035)
29604,17500.0,POINT (-83.07765307894763 39.95718841549836)
29605,17500.0,POINT (-83.0637270094141 39.95652781278656)
29606,17500.0,POINT (-83.0765070011267 39.95704727833536)
29607,17500.0,POINT (-83.06463496447473 39.957725408798204)
29608,17500.0,POINT (-83.06446203947743 39.9626738250924)
29609,17500.0,POINT (-83.06601597853091 39.961830971483046)
29610,22500.0,POINT (-83.04974967568533 39.959211037971976)
29611,22500.0,POINT (-83.08182332670904 39.9588073061387)
29612,22500.0,POINT (-83.06002755918952 39.961566311297496)
29613,22500.0,POINT (-83.05594227316885 39.96037442006199)
29614,22500.0,POINT (-83.05240455152145 39.958082971953296)
29615,22500.0,POINT (-83.06999818710608 39.95893415171674)
29616,22500.0,POINT (-83.0503792800646 39.95909650902923)
29617,27500.0,POINT (-83.05671485209531 39.962005563698305)
29618,27500.0,POINT (-83.07344233030469 39.95678089499058)
29619,27500.0,POINT (-83.08591485444175 39.95630896878794)
29620,27500.0,POINT (-83.06029880659626 39.96192347108591)
29621,27500.0,POINT (-83.05224052452012 39.96066705572958)
29622,27500.0,POINT (-83.06044000755269 39.95955532944194)
29623,27500.0,POINT (-83.06006384491683 39.96297124109729)
29624,32500.0,POINT (-83.04916317617 39.95982056492233)
29625,32500.0,POINT (-83.07563727922674 39.95629251335549)
29626,32500.0,POINT (-83.06393186758643 39.957132587834444)
29627,32500.0,POINT (-83.06635844585817 39.95541891261927)
29628,32500.0,POINT (-83.06100246801056 39.957056627219416)
29629,32500.0,POINT (-83.07905934956582 39.957258068538074)
29630,32500.0,POINT (-83.07971566885816 39.95784603857485)
29631,32500.0,POINT (-83.0757165788848 39.95811627746072)
29632,37500.0,POINT (-83.068160268015 39.95618063897368)
29633,37500.0,POINT (-83.06546435929009 39.95669315266827)
29634,37500.0,POINT (-83.05624794623816 39.95675528902284)
29635,37500.0,POINT (-83.07479300284523 39.95583032206796)
29636,37500.0,POINT (-83.07789786410629 39.95723899195692)
29637,37500.0,POINT (-83.06576016816881 39.95558992508052)
29638,37500.0,POINT (-83.08091054642557 39.95962113314209)
29639,37500.0,POINT (-83.06682606480658 39.9573963794764)
29640,42500.0,POINT (-83.05395170227925 39.95946289203651)
29641,42500.0,POINT (-83.05939362132732 39.959331310415735)
29642,42500.0,POINT (-83.05960829740914 39.958749713374985)
29643,42500.0,POINT (-83.05087967649644 39.96162337702791)
29644,42500.0,POINT (-83.05998903401132 39.956006810625155)
29645,42500.0,POINT (-83.08085841811531 39.95968599533059)
29646,42500.0,POINT (-83.05529120049081 39.96181663411643)
29647,42500.0,POINT (-83.0661837922467 39.95579203876127)
29648,47500.0,POINT (-83.0540841150584 39.95655627625839)
29649,47500.0,POINT (-83.05906544814547 39.95754082560235)
29650,47500.0,POINT (-83.05766197641032 39.95772480861498)
29651,47500.0,POINT (-83.06254680745155 39.96385079429368)
29652,47500.0,POINT (-83.06202315538476 39.95910825365574)
29653,47500.0,POINT (-83.06014345920849 39.96113669352576)
29654,47500.0,POINT (-83.07213883844754 39.956026302794704)
29655,47500.0,POINT (-83.06993501432326 39.95643074672612)
29656,47500.0,POINT (-83.06229686857192 39.95974772933566)
29657,52500.0,POINT (-83.0787556408858 39.95923421166525)
29658,52500.0,POINT (-83.0641586417922 39.956203242260464)
29659,52500.0,POINT (-83.05151166585644 39.96172899240877)
29660,52500.0,POINT (-83.06597806321324 39.9574075713655)
29661,52500.0,POINT (-83.04683118522746 39.956981359025725)
29662,52500.0,POINT (-83.06738325103784 39.95531443185462)
29663,52500.0,POINT (-83.05136627043213 39.96211953744716)
29664,52500.0,POINT (-83.05800266339091 39.95781098039672)
29665,52500.0,POINT (-83.06322270921557 39.95575734236772)
29666,57500.0,POINT (-83.0688836429998 39.95674165209649)
29667,57500.0,POINT (-83.07147500828376 39.95888163234386)
29668,57500.0,POINT (-83.07829054400165 39.957538677516936)
29669,57500.0,POINT (-83.05217210057741 39.956762230381855)
29670,57500.0,POINT (-83.05828185724904 39.96099305372483)
29671,57500.0,POINT (-83.06328732885846 39.955676430081716)
29672,57500.0,POINT (-83.08546062151622 39.954937463091746)
29673,57500.0,POINT (-83.05407416908544 39.95678873354968)
29674,57500.0,POINT (-83.06814037423885 39.96310005754098)
29675,62500.0,POINT (-83.07267883853594 39.95938599762936)
29676,62500.0,POINT (-83.06163472373876 39.961126523406655)
29677,62500.0,POINT (-83.07995099559778 39.958964469912885)
29678,62500.0,POINT (-83.06034540834533 39.96396076563772)
29679,62500.0,POINT (-83.07569395860048 39.95744904449645)
29680,62500.0,POINT (-83.04878154692179 39.95669485428817)
29681,62500.0,POINT (-83.05725323717067 39.95719905141248)
29682,62500.0,POINT (-83.05267006577299 39.95782934467545)
29683,62500.0,POINT (-83.07398478366288 39.959921284938375)
29684,67500.0,POINT (-83.05141275163918 39.95748051745729)
29685,67500.0,POINT (-83.05517724674792 39.96062813510379)
29686,67500.0,POINT (-83.04939562623844 39.96028895480399)
29687,67500.0,POINT (-83.0710385202679 39.96178876322265)
29688,67500.0,POINT (-83.04969702245572 39.9593211661638)
29689,67500.0,POINT (-83.08225777424278 39.95844773356833)
29690,67500.0,POINT (-83.06420328112385 39.95990566193577)
29691,67500.0,POINT (-83.05781003038703 39.95753556804986)
29692,72500.0,POINT (-83.07625420797767 39.95952514746024)
29693,72500.0,POINT (-83.05549796930482 39.95946087466576)
29694,72500.0,POINT (-83.05754171854801 39.96281558530664)
29695,72500.0,POINT (-83.07249624417616 39.95585978848207)
29696,72500.0,POINT (-83.05110713993419 39.95739333950939)
29697,72500.0,POINT (-83.07661557443872 39.956436144187876)
29698,72500.0,POINT (-83.0661824081483 39.95703379121639)
29699,72500.0,POINT (-83.0547245738628 39.961359385488876)
29700,77500.0,POINT (-83.06700230630281 39.95889339347046)
29701,77500.0,POINT (-83.05075789926434 39.959963866219425)
29702,77500.0,POINT (-83.0609002950356 39.957584969357164)
29703,77500.0,POINT (-83.05412105568222 39.955974887931646)
29704,77500.0,POINT (-83.06592604478902 39.958483753704115)
29705,77500.0,POINT (-83.05134076215909 39.95719671666463)
29706,77500.0,POINT (-83.07616516108641 39.95618700796547)
29707,77500.0,POINT (-83.08299756116108 39.957380645420145)
29708,82500.0,POINT (-83.06811355726579 39.96054506478495)
29709,82500.0,POINT (-83.06382183328657 39.95721227033196)
29710,82500.0,POINT (-83.06973984227008 39.95539697739961)
29711,82500.0,POINT (-83.08253183838127 39.95488558322694)
29712,82500.0,POINT (-83.06977413806204 39.95527842985334)
29713,82500.0,POINT (-83.05467732169372 39.95691947700295)
29714,82500.0,POINT (-83.07459260238741 39.95920715198128)
29715,87500.0,POINT (-83.06164716816785 39.96158535334686)
29716,87500.0,POINT (-83.07662850689721 39.956260427873055)
29717,87500.0,POINT (-83.07138305052288 39.955470396512)
29718,87500.0,POINT (-83.08173500741661 39.95759518342555)
29719,87500.0,POINT (-83.04732483612376 39.958765664474896)
29720,87500.0,POINT (-83.06088125304473 39.96211444206269)
29721,87500.0,POINT (-83.04782594180793 39.95683426582272)
29722,92500.0,POINT (-83.06983973612958 39.96134761340452)
29723,92500.0,POINT (-83.08036572694648 39.95882195921214)
29724,92500.0,POINT (-83.06751440875277 39.963217902769905)
29725,92500.0,POINT (-83.0835534322002 39.95799600401389)
29726,92500.0,POINT (-83.06157906713963 39.9567072914701)
29727,92500.0,POINT (-83.08442321497387 39.95537770217109)
29728,97500.0,POINT (-83.07705760690054 39.9555577451924)
29729,97500.0,POINT (-83.0689210586184 39.96310268332586)
29730,97500.0,POINT (-83.07150773915902 39.96183064520563)
29731,97500.0,POINT (-83.05817017635714 39.960585812718435)
29732,97500.0,POINT (-83.062632755373 39.96046634823289)
29733,102500.0,POINT (-83.08356617201615 39.95451287893501)
29734,102500.0,POINT (-83.08280828504486 39.9572452225372)
29735,102500.0,POINT (-83.06456012176908 39.963439624558546)
29736,102500.0,POINT (-83.07541419249665 39.95598368877761)
29737,102500.0,POINT (-83.06510549734317 39.96244958338731)
29738,107500.0,POINT (-83.07647579228643 39.96052037863606)
29739,107500.0,POINT (-83.07546844604717 39.96015413494467)
29740,107500.0,POINT (-83.069232323626 39.95663080162854)
29741,107500.0,POINT (-83.04806667611795 39.95918690215828)
29742,112500.0,POINT (-83.06457472638633 39.96192264938977)
29743,112500.0,POINT (-83.08147954470641 39.958785905657884)
29744,112500.0,POINT (-83.07587324651705 39.957725663116605)
29745,117500.0,POINT (-83.0508847397929 39.95797193974241)
29746,117500.0,POINT (-83.0517040896922 39.96233804623016)
29747,117500.0,POINT (-83.07296920026401 39.955496888505884)
29748,122500.0,POINT (-83.07587182975836 39.960638614771256)
29749,122500.0,POINT (-83.05482917791113 39.96126778406835)
29750,127500.0,POINT (-83.0611587377 39.95893208632961)
29751,127500.0,POINT (-83.06454737732004 39.96198244516739)
29752,132500.0,POINT (-83.06569618261217 39.9636086331665)
