id,latitude,longitude,polygon,income
9544,4857186.57985754,-9238324.61211845,"POLYGON ((-9238314.61211845 4857196.57985754, -9238334.61211845 4857196.57985754, -9238334.61211845 4857176.57985754, -9238314.61211845 4857176.57985754, -9238314.61211845 4857196.57985754))",75k to 100k
9545,4856617.433568406,-9238773.769985657,"POLYGON ((-9238763.769985659 4856627.433568406, -9238783.769985659 4856627.433568406, -9238783.769985659 4856607.433568406, -9238763.769985659 4856607.433568406, -9238763.769985659 4856627.433568406))",200k+
9546,4856924.940672396,-9238092.345616352,"POLYGON ((-9238082.345616352 4856934.940672396, -9238102.345616352 4856934.940672396, -9238102.345616352 4856914.940672396, -9238082.345616352 4856914.940672396, -9238082.345616352 4856934.940672396))",10k to 15k
9547,4856544.338482716,-9238887.687212119,"POLYGON ((-9238877.687212119 4856554.338482716, -9238897.687212119 4856554.338482716, -9238897.687212119 4856534.338482716, -9238877.687212119 4856534.338482716, -9238877.687212119 4856554.338482716))",75k to 100k
9548,4857128.787100551,-9237799.744710216,"POLYGON ((-9237789.744710216 4857138.787100551, -9237809.744710216 4857138.787100551, -9237809.744710216 4857118.787100551, -9237789.744710216 4857118.787100551, -9237789.744710216 4857138.787100551))",25k to 30k
9549,4856864.312544616,-9238777.941574764,"POLYGON ((-9238767.941574762 4856874.312544616, -9238787.941574762 4856874.312544616, -9238787.941574762 4856854.312544616, -9238767.941574762 4856854.312544616, -9238767.941574762 4856874.312544616))",100k to 125k
9550,4857021.882504194,-9237930.670025658,"POLYGON ((-9237920.670025656 4857031.882504195, -9237940.670025656 4857031.882504195, -9237940.670025656 4857011.882504195, -9237920.670025656 4857011.882504195, -9237920.670025656 4857031.882504195))",25k to 30k
9551,4856541.408117233,-9239010.495174939,"POLYGON ((-9239000.495174939 4856551.408117234, -9239020.495174939 4856551.408117234, -9239020.495174939 4856531.408117234, -9239000.495174939 4856531.408117234, -9239000.495174939 4856551.408117234))",150k to 200k
9552,4856968.905115867,-9238711.597997326,"POLYGON ((-9238701.597997326 4856978.905115868, -9238721.597997326 4856978.905115868, -9238721.597997326 4856958.905115868, -9238701.597997326 4856958.905115868, -9238701.597997326 4856978.905115868))",20k to 25k
9553,4856689.539568532,-9237855.410206432,"POLYGON ((-9237845.410206432 4856699.539568532, -9237865.410206432 4856699.539568532, -9237865.410206432 4856679.539568532, -9237845.410206432 4856679.539568532, -9237845.410206432 4856699.539568532))",75k to 100k
9554,4856785.8241186,-9238936.47572289,"POLYGON ((-9238926.475722892 4856795.8241186, -9238946.475722892 4856795.8241186, -9238946.475722892 4856775.8241186, -9238926.475722892 4856775.8241186, -9238926.475722892 4856795.8241186))",60k to 75k
9555,4856768.273865219,-9239270.07075091,"POLYGON ((-9239260.07075091 4856778.273865219, -9239280.07075091 4856778.273865219, -9239280.07075091 4856758.273865219, -9239260.07075091 4856758.273865219, -9239260.07075091 4856778.273865219))",125k to 150k
9556,4856982.0107915625,-9238489.697543686,"POLYGON ((-9238479.697543686 4856992.0107915625, -9238499.697543686 4856992.0107915625, -9238499.697543686 4856972.0107915625, -9238479.697543686 4856972.0107915625, -9238479.697543686 4856992.0107915625))",100k to 125k
9557,4856285.285255036,-9239714.78537096,"POLYGON ((-9239704.78537096 4856295.285255036, -9239724.78537096 4856295.285255036, -9239724.78537096 4856275.285255036, -9239704.78537096 4856275.285255036, -9239704.78537096 4856295.285255036))",125k to 150k
9558,4856819.728921008,-9237855.18772885,"POLYGON ((-9237845.18772885 4856829.728921009, -9237865.18772885 4856829.728921009, -9237865.18772885 4856809.728921009, -9237845.18772885 4856809.728921009, -9237845.18772885 4856829.728921009))",45k to 50k
9559,4857312.693851136,-9238661.928047083,"POLYGON ((-9238651.928047083 4857322.693851136, -9238671.928047083 4857322.693851136, -9238671.928047083 4857302.693851136, -9238651.928047083 4857302.693851136, -9238651.928047083 4857322.693851136))",60k to 75k
9560,4856765.898145626,-9237958.487759516,"POLYGON ((-9237948.487759516 4856775.898145626, -9237968.487759516 4856775.898145626, -9237968.487759516 4856755.898145626, -9237948.487759516 4856755.898145626, -9237948.487759516 4856775.898145626))",60k to 75k
9561,4856948.09070352,-9239304.055811802,"POLYGON ((-9239294.055811802 4856958.09070352, -9239314.055811802 4856958.09070352, -9239314.055811802 4856938.09070352, -9239294.055811802 4856938.09070352, -9239294.055811802 4856958.09070352))",75k to 100k
9562,4857321.783451963,-9238395.264156027,"POLYGON ((-9238385.264156027 4857331.783451963, -9238405.264156027 4857331.783451963, -9238405.264156027 4857311.783451963, -9238385.264156027 4857311.783451963, -9238385.264156027 4857331.783451963))",75k to 100k
9563,4856822.42092005,-9238664.32104045,"POLYGON ((-9238654.32104045 4856832.420920049, -9238674.32104045 4856832.420920049, -9238674.32104045 4856812.420920049, -9238654.32104045 4856812.420920049, -9238654.32104045 4856832.420920049))",45k to 50k
9564,4857318.155784402,-9239080.679841341,"POLYGON ((-9239070.67984134 4857328.155784402, -9239090.67984134 4857328.155784402, -9239090.67984134 4857308.155784402, -9239070.67984134 4857308.155784402, -9239070.67984134 4857328.155784402))",40k to 45k
9565,4857092.78768669,-9239363.36391343,"POLYGON ((-9239353.36391343 4857102.78768669, -9239373.36391343 4857102.78768669, -9239373.36391343 4857082.78768669, -9239353.36391343 4857082.78768669, -9239353.36391343 4857102.78768669))",20k to 25k
9566,4857008.9446891565,-9238754.552784752,"POLYGON ((-9238744.552784752 4857018.9446891565, -9238764.552784752 4857018.9446891565, -9238764.552784752 4856998.9446891565, -9238744.552784752 4856998.9446891565, -9238744.552784752 4857018.9446891565))",60k to 75k
9567,4856941.611255519,-9238930.161601743,"POLYGON ((-9238920.161601743 4856951.611255519, -9238940.161601743 4856951.611255519, -9238940.161601743 4856931.611255519, -9238920.161601743 4856931.611255519, -9238920.161601743 4856951.611255519))",60k to 75k
9568,4857147.320323767,-9238495.274469938,"POLYGON ((-9238485.274469938 4857157.320323767, -9238505.274469938 4857157.320323767, -9238505.274469938 4857137.320323767, -9238485.274469938 4857137.320323767, -9238485.274469938 4857157.320323767))",75k to 100k
9569,4856930.101679647,-9237995.710001584,"POLYGON ((-9237985.710001584 4856940.101679646, -9238005.710001584 4856940.101679646, -9238005.710001584 4856920.101679646, -9237985.710001584 4856920.101679646, -9237985.710001584 4856940.101679646))",200k+
9570,4856507.348780528,-9238004.19737076,"POLYGON ((-9237994.19737076 4856517.348780528, -9238014.19737076 4856517.348780528, -9238014.19737076 4856497.348780528, -9237994.19737076 4856497.348780528, -9237994.19737076 4856517.348780528))",75k to 100k
9571,4856914.5192071935,-9237771.165712427,"POLYGON ((-9237761.165712425 4856924.5192071935, -9237781.165712425 4856924.5192071935, -9237781.165712425 4856904.5192071935, -9237761.165712425 4856904.5192071935, -9237761.165712425 4856924.5192071935))",100k to 125k
9572,4856786.956414701,-9237924.73064487,"POLYGON ((-9237914.730644869 4856796.956414701, -9237934.730644869 4856796.956414701, -9237934.730644869 4856776.956414701, -9237914.730644869 4856776.956414701, -9237914.730644869 4856796.956414701))",60k to 75k
9573,4856770.55826205,-9238602.986193461,"POLYGON ((-9238592.986193461 4856780.55826205, -9238612.986193461 4856780.55826205, -9238612.986193461 4856760.55826205, -9238592.986193461 4856760.55826205, -9238592.986193461 4856780.55826205))",30k to 35k
9574,4857407.708109727,-9238318.957319211,"POLYGON ((-9238308.95731921 4857417.708109726, -9238328.95731921 4857417.708109726, -9238328.95731921 4857397.708109726, -9238308.95731921 4857397.708109726, -9238308.95731921 4857417.708109726))",60k to 75k
9575,4857083.991603231,-9239171.678389354,"POLYGON ((-9239161.678389354 4857093.99160323, -9239181.678389354 4857093.99160323, -9239181.678389354 4857073.99160323, -9239161.678389354 4857073.99160323, -9239161.678389354 4857093.99160323))",100k to 125k
9576,4856539.837553668,-9239380.121010415,"POLYGON ((-9239370.121010415 4856549.837553668, -9239390.121010415 4856549.837553668, -9239390.121010415 4856529.837553668, -9239370.121010415 4856529.837553668, -9239370.121010415 4856549.837553668))",25k to 30k
9577,4857202.940632161,-9238578.70796026,"POLYGON ((-9238568.70796026 4857212.940632161, -9238588.70796026 4857212.940632161, -9238588.70796026 4857192.940632161, -9238568.70796026 4857192.940632161, -9238568.70796026 4857212.940632161))",60k to 75k
9578,4856757.622878486,-9239179.759213839,"POLYGON ((-9239169.759213839 4856767.622878486, -9239189.759213839 4856767.622878486, -9239189.759213839 4856747.622878486, -9239169.759213839 4856747.622878486, -9239169.759213839 4856767.622878486))",45k to 50k
9579,4857337.83786573,-9237877.212411318,"POLYGON ((-9237867.212411318 4857347.83786573, -9237887.212411318 4857347.83786573, -9237887.212411318 4857327.83786573, -9237867.212411318 4857327.83786573, -9237867.212411318 4857347.83786573))",60k to 75k
9580,4856736.4338654075,-9239138.818582157,"POLYGON ((-9239128.818582157 4856746.4338654075, -9239148.818582157 4856746.4338654075, -9239148.818582157 4856726.4338654075, -9239128.818582157 4856726.4338654075, -9239128.818582157 4856746.4338654075))",50k to 60k
9581,4856758.719958168,-9238946.342347397,"POLYGON ((-9238936.342347397 4856768.719958168, -9238956.342347397 4856768.719958168, -9238956.342347397 4856748.719958168, -9238936.342347397 4856748.719958168, -9238936.342347397 4856768.719958168))",100k to 125k
9582,4857119.075086776,-9239121.692716451,"POLYGON ((-9239111.692716451 4857129.075086776, -9239131.692716451 4857129.075086776, -9239131.692716451 4857109.075086776, -9239111.692716451 4857109.075086776, -9239111.692716451 4857129.075086776))",10k to 15k
9583,4857216.561052404,-9238792.48251606,"POLYGON ((-9238782.48251606 4857226.561052404, -9238802.48251606 4857226.561052404, -9238802.48251606 4857206.561052404, -9238782.48251606 4857206.561052404, -9238782.48251606 4857226.561052404))",15k to 20k
9584,4856870.578150008,-9237831.368289644,"POLYGON ((-9237821.368289644 4856880.578150008, -9237841.368289644 4856880.578150008, -9237841.368289644 4856860.578150008, -9237821.368289644 4856860.578150008, -9237821.368289644 4856880.578150008))",20k to 25k
9585,4856935.231471427,-9237801.099490333,"POLYGON ((-9237791.099490331 4856945.231471427, -9237811.099490331 4856945.231471427, -9237811.099490331 4856925.231471427, -9237791.099490331 4856925.231471427, -9237791.099490331 4856945.231471427))",200k+
9586,4857187.573123857,-9238231.975790266,"POLYGON ((-9238221.975790266 4857197.573123857, -9238241.975790266 4857197.573123857, -9238241.975790266 4857177.573123857, -9238221.975790266 4857177.573123857, -9238221.975790266 4857197.573123857))",150k to 200k
9587,4856320.784443266,-9239743.553151384,"POLYGON ((-9239733.553151384 4856330.784443266, -9239753.553151384 4856330.784443266, -9239753.553151384 4856310.784443266, -9239733.553151384 4856310.784443266, -9239733.553151384 4856330.784443266))",50k to 60k
9588,4856844.291929662,-9238785.540955734,"POLYGON ((-9238775.540955735 4856854.291929662, -9238795.540955735 4856854.291929662, -9238795.540955735 4856834.291929662, -9238775.540955735 4856834.291929662, -9238775.540955735 4856854.291929662))",100k to 125k
9589,4857063.55967581,-9238750.293000575,"POLYGON ((-9238740.293000577 4857073.55967581, -9238760.293000577 4857073.55967581, -9238760.293000577 4857053.55967581, -9238740.293000577 4857053.55967581, -9238740.293000577 4857073.55967581))",75k to 100k
9590,4857326.702301614,-9238348.695188606,"POLYGON ((-9238338.695188606 4857336.702301614, -9238358.695188606 4857336.702301614, -9238358.695188606 4857316.702301614, -9238338.695188606 4857316.702301614, -9238338.695188606 4857336.702301614))",100k to 125k
9591,4856855.388262632,-9238239.750755358,"POLYGON ((-9238229.750755358 4856865.388262632, -9238249.750755358 4856865.388262632, -9238249.750755358 4856845.388262632, -9238229.750755358 4856845.388262632, -9238229.750755358 4856865.388262632))",60k to 75k
9592,4856913.708368973,-9238548.030170595,"POLYGON ((-9238538.030170595 4856923.708368973, -9238558.030170595 4856923.708368973, -9238558.030170595 4856903.708368973, -9238538.030170595 4856903.708368973, -9238538.030170595 4856923.708368973))",125k to 150k
9593,4857197.112204476,-9237807.510903398,"POLYGON ((-9237797.510903398 4857207.112204476, -9237817.510903398 4857207.112204476, -9237817.510903398 4857187.112204476, -9237797.510903398 4857187.112204476, -9237797.510903398 4857207.112204476))",60k to 75k
9594,4857032.340657411,-9238901.039867014,"POLYGON ((-9238891.039867014 4857042.340657412, -9238911.039867014 4857042.340657412, -9238911.039867014 4857022.340657412, -9238891.039867014 4857022.340657412, -9238891.039867014 4857042.340657412))",100k to 125k
9595,4856598.163206772,-9238546.353973707,"POLYGON ((-9238536.353973707 4856608.163206772, -9238556.353973707 4856608.163206772, -9238556.353973707 4856588.163206772, -9238536.353973707 4856588.163206772, -9238536.353973707 4856608.163206772))",25k to 30k
9596,4856533.074741151,-9238569.285303276,"POLYGON ((-9238559.285303276 4856543.074741151, -9238579.285303276 4856543.074741151, -9238579.285303276 4856523.074741151, -9238559.285303276 4856523.074741151, -9238559.285303276 4856543.074741151))",30k to 35k
9597,4856365.832816011,-9239753.829710383,"POLYGON ((-9239743.829710381 4856375.832816011, -9239763.829710381 4856375.832816011, -9239763.829710381 4856355.832816011, -9239743.829710381 4856355.832816011, -9239743.829710381 4856375.832816011))",150k to 200k
9598,4856276.880734077,-9239808.87021309,"POLYGON ((-9239798.87021309 4856286.880734077, -9239818.87021309 4856286.880734077, -9239818.87021309 4856266.880734077, -9239798.87021309 4856266.880734077, -9239798.87021309 4856286.880734077))",15k to 20k
9599,4856680.7697590515,-9239410.92270897,"POLYGON ((-9239400.922708971 4856690.7697590515, -9239420.922708971 4856690.7697590515, -9239420.922708971 4856670.7697590515, -9239400.922708971 4856670.7697590515, -9239400.922708971 4856690.7697590515))",60k to 75k
9600,4856984.936574872,-9238257.719663803,"POLYGON ((-9238247.719663803 4856994.936574872, -9238267.719663803 4856994.936574872, -9238267.719663803 4856974.936574872, -9238247.719663803 4856974.936574872, -9238247.719663803 4856994.936574872))",200k+
9601,4857234.88284468,-9238251.59100657,"POLYGON ((-9238241.59100657 4857244.88284468, -9238261.59100657 4857244.88284468, -9238261.59100657 4857224.88284468, -9238241.59100657 4857224.88284468, -9238241.59100657 4857244.88284468))",75k to 100k
9602,4856713.835360441,-9238279.3347876,"POLYGON ((-9238269.3347876 4856723.835360441, -9238289.3347876 4856723.835360441, -9238289.3347876 4856703.835360441, -9238269.3347876 4856703.835360441, -9238269.3347876 4856723.835360441))",75k to 100k
9603,4857359.855835901,-9237868.862384638,"POLYGON ((-9237858.862384638 4857369.855835901, -9237878.862384638 4857369.855835901, -9237878.862384638 4857349.855835901, -9237858.862384638 4857349.855835901, -9237858.862384638 4857369.855835901))",150k to 200k
9604,4856897.444466006,-9238581.093739696,"POLYGON ((-9238571.093739696 4856907.444466006, -9238591.093739696 4856907.444466006, -9238591.093739696 4856887.444466006, -9238571.093739696 4856887.444466006, -9238571.093739696 4856907.444466006))",150k to 200k
9605,4857390.210920086,-9238366.999486905,"POLYGON ((-9238356.999486906 4857400.210920086, -9238376.999486906 4857400.210920086, -9238376.999486906 4857380.210920086, -9238356.999486906 4857380.210920086, -9238356.999486906 4857400.210920086))",100k to 125k
9606,4856578.561151959,-9237700.178224802,"POLYGON ((-9237690.178224802 4856588.561151959, -9237710.178224802 4856588.561151959, -9237710.178224802 4856568.561151959, -9237690.178224802 4856568.561151959, -9237690.178224802 4856588.561151959))",200k+
9607,4856921.089230318,-9238824.470294692,"POLYGON ((-9238814.470294692 4856931.089230318, -9238834.470294692 4856931.089230318, -9238834.470294692 4856911.089230318, -9238814.470294692 4856911.089230318, -9238814.470294692 4856931.089230318))",200k+
9608,4856802.952430544,-9239205.550800797,"POLYGON ((-9239195.550800798 4856812.952430545, -9239215.550800798 4856812.952430545, -9239215.550800798 4856792.952430545, -9239195.550800798 4856792.952430545, -9239195.550800798 4856812.952430545))",150k to 200k
9609,4856694.475536504,-9237732.341098776,"POLYGON ((-9237722.341098776 4856704.475536504, -9237742.341098776 4856704.475536504, -9237742.341098776 4856684.475536504, -9237722.341098776 4856684.475536504, -9237722.341098776 4856704.475536504))",100k to 125k
9610,4857037.093096775,-9238396.569539797,"POLYGON ((-9238386.569539797 4857047.093096775, -9238406.569539797 4857047.093096775, -9238406.569539797 4857027.093096775, -9238386.569539797 4857027.093096775, -9238386.569539797 4857047.093096775))",100k to 125k
9611,4856499.252234529,-9238482.264216965,"POLYGON ((-9238472.264216965 4856509.252234529, -9238492.264216965 4856509.252234529, -9238492.264216965 4856489.252234529, -9238472.264216965 4856489.252234529, -9238472.264216965 4856509.252234529))",100k to 125k
9612,4856706.640218718,-9238062.895819524,"POLYGON ((-9238052.895819524 4856716.640218718, -9238072.895819524 4856716.640218718, -9238072.895819524 4856696.640218718, -9238052.895819524 4856696.640218718, -9238052.895819524 4856716.640218718))",60k to 75k
9613,4857365.331305323,-9238210.099279368,"POLYGON ((-9238200.099279368 4857375.331305323, -9238220.099279368 4857375.331305323, -9238220.099279368 4857355.331305323, -9238200.099279368 4857355.331305323, -9238200.099279368 4857375.331305323))",100k to 125k
9614,4857378.982822457,-9238317.492911011,"POLYGON ((-9238307.492911011 4857388.982822457, -9238327.492911011 4857388.982822457, -9238327.492911011 4857368.982822457, -9238307.492911011 4857368.982822457, -9238307.492911011 4857388.982822457))",100k to 125k
9615,4856567.05133723,-9238896.14566971,"POLYGON ((-9238886.14566971 4856577.051337229, -9238906.14566971 4856577.051337229, -9238906.14566971 4856557.051337229, -9238886.14566971 4856557.051337229, -9238886.14566971 4856577.051337229))",125k to 150k
9616,4856568.699670816,-9237949.077389522,"POLYGON ((-9237939.077389522 4856578.699670817, -9237959.077389522 4856578.699670817, -9237959.077389522 4856558.699670817, -9237939.077389522 4856558.699670817, -9237939.077389522 4856578.699670817))",10k to 15k
9617,4857450.923431453,-9238433.646481896,"POLYGON ((-9238423.646481896 4857460.923431453, -9238443.646481896 4857460.923431453, -9238443.646481896 4857440.923431453, -9238423.646481896 4857440.923431453, -9238423.646481896 4857460.923431453))",100k to 125k
9618,4857210.610527998,-9238886.361540433,"POLYGON ((-9238876.361540433 4857220.610527998, -9238896.361540433 4857220.610527998, -9238896.361540433 4857200.610527998, -9238876.361540433 4857200.610527998, -9238876.361540433 4857220.610527998))",75k to 100k
9619,4856794.316373562,-9238674.96023057,"POLYGON ((-9238664.96023057 4856804.3163735615, -9238684.96023057 4856804.3163735615, -9238684.96023057 4856784.3163735615, -9238664.96023057 4856784.3163735615, -9238664.96023057 4856804.3163735615))",150k to 200k
9620,4857346.666834327,-9238915.667094573,"POLYGON ((-9238905.667094573 4857356.666834327, -9238925.667094573 4857356.666834327, -9238925.667094573 4857336.666834327, -9238905.667094573 4857336.666834327, -9238905.667094573 4857356.666834327))",75k to 100k
9621,4856666.450438898,-9238023.091580806,"POLYGON ((-9238013.091580808 4856676.450438898, -9238033.091580808 4856676.450438898, -9238033.091580808 4856656.450438898, -9238013.091580808 4856656.450438898, -9238013.091580808 4856676.450438898))",60k to 75k
9622,4856815.426247818,-9239080.2625608,"POLYGON ((-9239070.2625608 4856825.426247818, -9239090.2625608 4856825.426247818, -9239090.2625608 4856805.426247818, -9239070.2625608 4856805.426247818, -9239070.2625608 4856825.426247818))",75k to 100k
9623,4856757.511666686,-9238257.397913568,"POLYGON ((-9238247.397913568 4856767.511666686, -9238267.397913568 4856767.511666686, -9238267.397913568 4856747.511666686, -9238247.397913568 4856747.511666686, -9238247.397913568 4856767.511666686))",40k to 45k
9624,4856583.007761097,-9238723.759125018,"POLYGON ((-9238713.75912502 4856593.0077610975, -9238733.75912502 4856593.0077610975, -9238733.75912502 4856573.0077610975, -9238713.75912502 4856573.0077610975, -9238713.75912502 4856593.0077610975))",under 10k
9625,4856883.30838551,-9238877.250097703,"POLYGON ((-9238867.250097705 4856893.30838551, -9238887.250097705 4856893.30838551, -9238887.250097705 4856873.30838551, -9238867.250097705 4856873.30838551, -9238867.250097705 4856893.30838551))",50k to 60k
9626,4856667.239829275,-9238419.785533248,"POLYGON ((-9238409.785533248 4856677.239829275, -9238429.785533248 4856677.239829275, -9238429.785533248 4856657.239829275, -9238409.785533248 4856657.239829275, -9238409.785533248 4856677.239829275))",40k to 45k
9627,4857112.859966266,-9239444.45359683,"POLYGON ((-9239434.45359683 4857122.859966265, -9239454.45359683 4857122.859966265, -9239454.45359683 4857102.859966265, -9239434.45359683 4857102.859966265, -9239434.45359683 4857122.859966265))",60k to 75k
9628,4856431.311391866,-9239489.347674605,"POLYGON ((-9239479.347674606 4856441.311391867, -9239499.347674606 4856441.311391867, -9239499.347674606 4856421.311391867, -9239479.347674606 4856421.311391867, -9239479.347674606 4856441.311391867))",75k to 100k
9629,4856470.340569252,-9239607.92923788,"POLYGON ((-9239597.92923788 4856480.340569252, -9239617.92923788 4856480.340569252, -9239617.92923788 4856460.340569252, -9239597.92923788 4856460.340569252, -9239597.92923788 4856480.340569252))",45k to 50k
9630,4857290.238884372,-9238102.035368474,"POLYGON ((-9238092.035368474 4857300.238884372, -9238112.035368474 4857300.238884372, -9238112.035368474 4857280.238884372, -9238092.035368474 4857280.238884372, -9238092.035368474 4857300.238884372))",40k to 45k
9631,4857060.384666123,-9238219.378337745,"POLYGON ((-9238209.378337745 4857070.384666123, -9238229.378337745 4857070.384666123, -9238229.378337745 4857050.384666123, -9238209.378337745 4857050.384666123, -9238209.378337745 4857070.384666123))",150k to 200k
9632,4856575.182149913,-9239122.041776996,"POLYGON ((-9239112.041776998 4856585.182149913, -9239132.041776998 4856585.182149913, -9239132.041776998 4856565.182149913, -9239112.041776998 4856565.182149913, -9239112.041776998 4856585.182149913))",30k to 35k
9633,4856752.165223494,-9238525.282072343,"POLYGON ((-9238515.282072343 4856762.165223494, -9238535.282072343 4856762.165223494, -9238535.282072343 4856742.165223494, -9238515.282072343 4856742.165223494, -9238515.282072343 4856762.165223494))",125k to 150k
9634,4856948.534014714,-9238194.839585554,"POLYGON ((-9238184.839585554 4856958.534014715, -9238204.839585554 4856958.534014715, -9238204.839585554 4856938.534014715, -9238184.839585554 4856938.534014715, -9238184.839585554 4856958.534014715))",60k to 75k
9635,4856865.980823521,-9238753.287826933,"POLYGON ((-9238743.287826933 4856875.980823521, -9238763.287826933 4856875.980823521, -9238763.287826933 4856855.980823521, -9238743.287826933 4856855.980823521, -9238743.287826933 4856875.980823521))",30k to 35k
9636,4856487.9502700325,-9239431.652575921,"POLYGON ((-9239421.65257592 4856497.950270032, -9239441.65257592 4856497.950270032, -9239441.65257592 4856477.950270032, -9239421.65257592 4856477.950270032, -9239421.65257592 4856497.950270032))",25k to 30k
9637,4857113.983475376,-9238626.662171897,"POLYGON ((-9238616.662171897 4857123.983475376, -9238636.662171897 4857123.983475376, -9238636.662171897 4857103.983475376, -9238616.662171897 4857103.983475376, -9238616.662171897 4857123.983475376))",under 10k
9638,4856626.458048785,-9238925.517359734,"POLYGON ((-9238915.517359734 4856636.458048785, -9238935.517359734 4856636.458048785, -9238935.517359734 4856616.458048785, -9238915.517359734 4856616.458048785, -9238915.517359734 4856636.458048785))",75k to 100k
9639,4856781.570747893,-9238463.55453189,"POLYGON ((-9238453.55453189 4856791.570747893, -9238473.55453189 4856791.570747893, -9238473.55453189 4856771.570747893, -9238453.55453189 4856771.570747893, -9238453.55453189 4856791.570747893))",125k to 150k
9640,4857068.230050429,-9237786.78660236,"POLYGON ((-9237776.78660236 4857078.230050429, -9237796.78660236 4857078.230050429, -9237796.78660236 4857058.230050429, -9237776.78660236 4857058.230050429, -9237776.78660236 4857078.230050429))",200k+
9641,4857012.13887045,-9238861.758382715,"POLYGON ((-9238851.758382715 4857022.13887045, -9238871.758382715 4857022.13887045, -9238871.758382715 4857002.13887045, -9238851.758382715 4857002.13887045, -9238851.758382715 4857022.13887045))",125k to 150k
9642,4857011.083188519,-9239363.51595298,"POLYGON ((-9239353.51595298 4857021.083188519, -9239373.51595298 4857021.083188519, -9239373.51595298 4857001.083188519, -9239353.51595298 4857001.083188519, -9239353.51595298 4857021.083188519))",125k to 150k
9643,4856790.550956654,-9239352.580510916,"POLYGON ((-9239342.580510914 4856800.550956654, -9239362.580510914 4856800.550956654, -9239362.580510914 4856780.550956654, -9239342.580510914 4856780.550956654, -9239342.580510914 4856800.550956654))",10k to 15k
9644,4856606.916638344,-9238302.627777632,"POLYGON ((-9238292.627777632 4856616.916638344, -9238312.627777632 4856616.916638344, -9238312.627777632 4856596.916638344, -9238292.627777632 4856596.916638344, -9238292.627777632 4856616.916638344))",75k to 100k
9645,4857408.118816102,-9237853.730766855,"POLYGON ((-9237843.730766855 4857418.118816101, -9237863.730766855 4857418.118816101, -9237863.730766855 4857398.118816101, -9237843.730766855 4857398.118816101, -9237843.730766855 4857418.118816101))",150k to 200k
9646,4857049.683775705,-9239442.924530989,"POLYGON ((-9239432.924530989 4857059.683775705, -9239452.924530989 4857059.683775705, -9239452.924530989 4857039.683775705, -9239432.924530989 4857039.683775705, -9239432.924530989 4857059.683775705))",200k+
9647,4856563.7937821355,-9238242.62691783,"POLYGON ((-9238232.62691783 4856573.7937821355, -9238252.62691783 4856573.7937821355, -9238252.62691783 4856553.7937821355, -9238232.62691783 4856553.7937821355, -9238232.62691783 4856573.7937821355))",75k to 100k
9648,4856783.627553138,-9237840.276388435,"POLYGON ((-9237830.276388435 4856793.627553138, -9237850.276388435 4856793.627553138, -9237850.276388435 4856773.627553138, -9237830.276388435 4856773.627553138, -9237830.276388435 4856793.627553138))",150k to 200k
9649,4857122.742203031,-9238175.081584716,"POLYGON ((-9238165.081584718 4857132.742203031, -9238185.081584718 4857132.742203031, -9238185.081584718 4857112.742203031, -9238165.081584718 4857112.742203031, -9238165.081584718 4857132.742203031))",75k to 100k
9650,4856668.692596584,-9238480.22348763,"POLYGON ((-9238470.22348763 4856678.692596584, -9238490.22348763 4856678.692596584, -9238490.22348763 4856658.692596584, -9238470.22348763 4856658.692596584, -9238470.22348763 4856678.692596584))",100k to 125k
9651,4857083.446691373,-9238139.927567713,"POLYGON ((-9238129.927567713 4857093.446691373, -9238149.927567713 4857093.446691373, -9238149.927567713 4857073.446691373, -9238129.927567713 4857073.446691373, -9238129.927567713 4857093.446691373))",40k to 45k
9652,4857412.045391893,-9238193.594544958,"POLYGON ((-9238183.59454496 4857422.045391893, -9238203.59454496 4857422.045391893, -9238203.59454496 4857402.045391893, -9238183.59454496 4857402.045391893, -9238183.59454496 4857422.045391893))",150k to 200k
9653,4856603.567851402,-9237900.731847262,"POLYGON ((-9237890.731847262 4856613.567851402, -9237910.731847262 4856613.567851402, -9237910.731847262 4856593.567851402, -9237890.731847262 4856593.567851402, -9237890.731847262 4856613.567851402))",10k to 15k
9654,4857242.71279685,-9238902.345889948,"POLYGON ((-9238892.345889948 4857252.71279685, -9238912.345889948 4857252.71279685, -9238912.345889948 4857232.71279685, -9238892.345889948 4857232.71279685, -9238892.345889948 4857252.71279685))",150k to 200k
9655,4856889.581929238,-9239336.10624292,"POLYGON ((-9239326.106242921 4856899.581929237, -9239346.106242921 4856899.581929237, -9239346.106242921 4856879.581929237, -9239326.106242921 4856879.581929237, -9239326.106242921 4856899.581929237))",60k to 75k
9656,4856574.926776977,-9239010.421824776,"POLYGON ((-9239000.421824776 4856584.926776977, -9239020.421824776 4856584.926776977, -9239020.421824776 4856564.926776977, -9239000.421824776 4856564.926776977, -9239000.421824776 4856584.926776977))",25k to 30k
9657,4856996.506045,-9238049.271610932,"POLYGON ((-9238039.271610932 4857006.506045, -9238059.271610932 4857006.506045, -9238059.271610932 4856986.506045, -9238039.271610932 4856986.506045, -9238039.271610932 4857006.506045))",100k to 125k
9658,4857214.169066057,-9238486.796680495,"POLYGON ((-9238476.796680495 4857224.169066057, -9238496.796680495 4857224.169066057, -9238496.796680495 4857204.169066057, -9238476.796680495 4857204.169066057, -9238476.796680495 4857224.169066057))",75k to 100k
